score,count
2497,21000
2498,21000
2499,21000
2500,21000
2501,21000
2502,21000
2503,21000
2504,21000
2505,21000
2506,21000
2507,21000
2508,21000
2509,21000
2510,21000
2511,21000
2512,21000
2513,21000
2514,21000
2515,21000
2516,21000
2517,21000
2518,21000
2519,21000
2520,21000
2521,21000
2522,21000
2523,21000
2524,21000
2525,21000
2526,21000
2527,21000
2528,21000
2529,21000
2530,21000
2531,21000
2532,21000
2533,21000
2534,21000
2535,21000
2536,21000
2537,21000
2538,21000
2539,21000
2540,21000
2541,21000
2542,21000
2543,21000
2544,21000
2545,21000
2546,21000
2547,21000
2548,21000
2549,21000
2550,21000
2551,21000
2552,21000
2553,21000
2554,21000
2555,21000
2556,21000
2557,21000
2558,21000
2559,21000
2560,21000
2561,21000
2562,21000
2563,21000
2564,21000
2565,21000
2566,21000
2567,21000
2568,21000
2569,21000
2570,21000
2571,21000
2572,21000
2573,21000
2574,21000
2575,21000
2576,21000
2577,21000
2578,21000
2579,21000
2580,21000
2581,21000
2582,21000
2583,21000
2584,21000
2585,21000
2586,21000
2587,21000
2588,21000
2589,21000
2590,21000
2591,21000
2592,21000
2593,21000
2594,21000
2595,21000
2596,21000
2597,21000
2598,21000
2599,21000
2600,21000
2601,21000
2602,21000
2603,21000
2604,21000
2605,21000
2606,21000
2607,21000
2608,21000
2609,21000
2610,21000
2611,21000
2612,21000
2613,21000
2614,21000
2615,21000
2616,21000
2617,21000
2618,21000
2619,21000
2620,21000
2621,21000
2622,21000
2623,21000
2624,21000
2625,21000
2626,21000
2627,21000
2628,21000
2629,21000
2630,21000
2631,21000
2632,21000
2633,21000
2634,21000
2635,21000
2636,21000
2637,21000
2638,21000
2639,21000
2640,21000
2641,21000
2642,21000
2643,21000
2644,21000
2645,21000
2646,21000
2647,21000
2648,21000
2649,21000
2650,21000
2651,21000
2652,21000
2653,21000
2654,21000
2655,21000
2656,21000
2657,21000
2658,21000
2659,21000
2660,21000
2661,21000
2662,21000
2663,21000
2664,21000
2665,21000
2666,21000
2667,21000
2668,21000
2669,21000
2670,21000
2671,21000
2672,21000
2673,21000
2674,21000
2675,21000
2676,21000
2677,21000
2678,21000
2679,21000
2680,21000
2681,21000
2682,21000
2683,21000
2684,21000
2685,21000
2686,21000
2687,21000
2688,21000
2689,21000
2690,21000
2691,21000
2692,21000
2693,21000
2694,21000
2695,21000
2696,21000
2697,21000
2698,21000
2699,21000
2700,21000
2701,21000
2702,21000
2703,21000
2704,21000
2705,21000
2706,21000
2707,21000
2708,21000
2709,21000
2710,21000
2711,21000
2712,21000
2713,21000
2714,21000
2715,21000
2716,21000
2717,21000
2718,21000
2719,21000
2720,21000
2721,21000
2722,21000
2723,21000
2724,21000
2725,21000
2726,21000
2727,21000
2728,21000
2729,21000
2730,21000
2731,21000
2732,21000
2733,21000
2734,21000
2735,21000
2736,21000
2737,21000
2738,21000
2739,21000
2740,21000
2741,21000
2742,21000
2743,21000
2744,21000
2745,21000
2746,21000
2747,21000
2748,21000
2749,21000
2750,21000
2751,21000
2752,21000
2753,21000
2754,21000
2755,21000
2756,21000
2757,21000
2758,21000
2759,21000
2760,21000
2761,21000
2762,21000
2763,21000
2764,21000
2765,21000
2766,21000
2767,21000
2768,21000
2769,21000
2770,21000
2771,21000
2772,21000
2773,21000
2774,21000
2775,21000
2776,21000
2777,21000
2778,21000
2779,21000
2780,21000
2781,21000
2782,21000
2783,21000
2784,21000
2785,21000
2786,21000
2787,21000
2788,21000
2789,21000
2790,21000
2791,21000
2792,21000
2793,21000
2794,21000
2795,21000
2796,21000
2797,21000
2798,21000
2799,21000
2800,21000
2801,21000
2802,21000
2803,21000
2804,21000
2805,21000
2806,21000
2807,21000
2808,21000
2809,21000
2810,21000
2811,21000
2812,21000
2813,21000
2814,21000
2815,21000
2816,21000
2817,21000
2818,21000
2819,21000
2820,21000
2821,21000
2822,21000
2823,21000
2824,21000
2825,21000
2826,21000
2827,21000
2828,21000
2829,21000
2830,21000
2831,21000
2832,21000
2833,21000
2834,21000
2835,21000
2836,21000
2837,21000
2838,21000
2839,21000
2840,21000
2841,21000
2842,21000
2843,21000
2844,21000
2845,21000
2846,21000
2847,21000
2848,21000
2849,21000
2850,21000
2851,21000
2852,21000
2853,21000
2854,21000
2855,21000
2856,21000
2857,21000
2858,21000
2859,21000
2860,21000
2861,21000
2862,21000
2863,21000
2864,21000
2865,21000
2866,21000
2867,21000
2868,21000
2869,21000
2870,21000
2871,21000
2872,21000
2873,21000
2874,21000
2875,21000
2876,21000
2877,21000
2878,21000
2879,21000
2880,21000
2881,21000
2882,21000
2883,21000
2884,21000
2885,21000
2886,21000
2887,21000
2888,21000
2889,21000
2890,21000
2891,21000
2892,21000
2893,21000
2894,21000
2895,21000
2896,21000
2897,21000
2898,21000
2899,21000
2900,21000
2901,21000
2902,21000
2903,21000
2904,21000
2905,21000
2906,21000
2907,21000
2908,21000
2909,21000
2910,21000
2911,21000
2912,21000
2913,21000
2914,21000
2915,21000
2916,21000
2917,21000
2918,21000
2919,21000
2920,21000
2921,21000
2922,21000
2923,21000
2924,21000
2925,21000
2926,21000
2927,21000
2928,21000
2929,21000
2930,21000
2931,21000
2932,21000
2933,21000
2934,21000
2935,21000
2936,21000
2937,21000
2938,21000
2939,21000
2940,21000
2941,21000
2942,21000
2943,21000
2944,21000
2945,21000
2946,21000
2947,21000
2948,21000
2949,21000
2950,21000
2951,21000
2952,21000
2953,21000
2954,21000
2955,21000
2956,21000
2957,21000
2958,21000
2959,21000
2960,21000
2961,21000
2962,21000
2963,21000
2964,21000
2965,21000
2966,21000
2967,21000
2968,21000
2969,21000
2970,21000
2971,21000
2972,21000
2973,21000
2974,21000
2975,21000
2976,21000
2977,21000
2978,21000
2979,21000
2980,21000
2981,21000
2982,21000
2983,21000
2984,21000
2985,21000
2986,21000
2987,21000
2988,21000
2989,21000
2990,21000
2991,21000
2992,21000
2993,21000
2994,21000
2995,21000
2996,21000
2997,21000
2998,21000
2999,21000
3000,21000
3001,21000
3002,21000
3003,21000
3004,21000
3005,21000
3006,21000
3007,21000
3008,21000
3009,21000
3010,21000
3011,21000
3012,21000
3013,21000
3014,21000
3015,21000
3016,21000
3017,21000
3018,21000
3019,21000
3020,21000
3021,21000
3022,21000
3023,21000
3024,21000
3025,21000
3026,21000
3027,21000
3028,21000
3029,21000
3030,21000
3031,21000
3032,21000
3033,21000
3034,21000
3035,21000
3036,21000
3037,21000
3038,21000
3039,21000
3040,21000
3041,21000
3042,21000
3043,21000
3044,21000
3045,21000
3046,21000
3047,21000
3048,21000
3049,21000
3050,21000
3051,21000
3052,21000
3053,21000
3054,21000
3055,21000
3056,21000
3057,21000
3058,21000
3059,21000
3060,21000
3061,21000
3062,21000
3063,21000
3064,21000
3065,21000
3066,21000
3067,21000
3068,21000
3069,21000
3070,21000
3071,21000
3072,21000
3073,21000
3074,21000
3075,21000
3076,21000
3077,21000
3078,21000
3079,21000
3080,21000
3081,21000
3082,21000
3083,21000
3084,21000
3085,21000
3086,21000
3087,21000
3088,21000
3089,21000
3090,21000
3091,21000
3092,21000
3093,21000
3094,21000
3095,21000
3096,21000
3097,21000
3098,21000
3099,21000
3100,21000
3101,21000
3102,21000
3103,21000
3104,21000
3105,21000
3106,21000
3107,21000
3108,21000
3109,21000
3110,21000
3111,21000
3112,21000
3113,21000
3114,21000
3115,21000
3116,21000
3117,21000
3118,21000
3119,21000
3120,21000
3121,21000
3122,21000
3123,21000
3124,21000
3125,21000
3126,21000
3127,21000
3128,21000
3129,21000
3130,21000
3131,21000
3132,21000
3133,21000
3134,21000
3135,21000
3136,21000
3137,21000
3138,21000
3139,21000
3140,21000
3141,21000
3142,21000
3143,21000
3144,21000
3145,21000
3146,21000
3147,21000
3148,21000
3149,21000
3150,21000
3151,21000
3152,21000
3153,21000
3154,21000
3155,21000
3156,21000
3157,21000
3158,21000
3159,21000
3160,21000
3161,21000
3162,21000
3163,21000
3164,21000
3165,21000
3166,21000
3167,21000
3168,21000
3169,21000
3170,21000
3171,21000
3172,21000
3173,21000
3174,21000
3175,21000
3176,21000
3177,21000
3178,21000
3179,21000
3180,21000
3181,21000
3182,21000
3183,21000
3184,21000
3185,21000
3186,21000
3187,21000
3188,21000
3189,21000
3190,21000
3191,21000
3192,21000
3193,21000
3194,21000
3195,21000
3196,21000
3197,21000
3198,21000
3199,21000
3200,21000
3201,21000
3202,21000
3203,21000
3204,21000
3205,21000
3206,21000
3207,21000
3208,21000
3209,21000
3210,21000
3211,21000
3212,21000
3213,21000
3214,21000
3215,21000
3216,21000
3217,21000
3218,21000
3219,21000
3220,21000
3221,21000
3222,21000
3223,21000
3224,21000
3225,21000
3226,21000
3227,21000
3228,21000
3229,21000
3230,21000
3231,21000
3232,21000
3233,21000
3234,21000
3235,21000
3236,21000
3237,21000
3238,21000
3239,21000
3240,21000
3241,21000
3242,21000
3243,21000
3244,21000
3245,21000
3246,21000
3247,21000
3248,21000
3249,21000
3250,21000
3251,21000
3252,21000
3253,21000
3254,21000
3255,21000
3256,21000
3257,21000
3258,21000
3259,21000
3260,21000
3261,21000
3262,21000
3263,21000
3264,21000
3265,21000
3266,21000
3267,21000
3268,21000
3269,21000
3270,21000
3271,21000
3272,21000
3273,21000
3274,21000
3275,21000
3276,21000
3277,21000
3278,21000
3279,21000
3280,21000
3281,21000
3282,21000
3283,21000
3284,21000
3285,21000
3286,21000
3287,21000
3288,21000
3289,21000
3290,21000
3291,21000
3292,21000
3293,21000
3294,21000
3295,21000
3296,21000
3297,21000
3298,21000
3299,21000
3300,21000
3301,21000
3302,21000
3303,21000
3304,21000
3305,21000
3306,21000
3307,21000
3308,21000
3309,21000
3310,21000
3311,21000
3312,21000
3313,21000
3314,21000
3315,21000
3316,21000
3317,21000
3318,21000
3319,21000
3320,21000
3321,21000
3322,21000
3323,21000
3324,21000
3325,21000
3326,21000
3327,21000
3328,21000
3329,21000
3330,21000
3331,21000
3332,21000
3333,21000
3334,21000
3335,21000
3336,21000
3337,21000
3338,21000
3339,21000
3340,21000
3341,21000
3342,21000
3343,21000
3344,21000
3345,21000
3346,21000
3347,21000
3348,21000
3349,21000
3350,21000
3351,21000
3352,21000
3353,21000
3354,21000
3355,21000
3356,21000
3357,21000
3358,21000
3359,21000
3360,21000
3361,21000
3362,21000
3363,21000
3364,21000
3365,21000
3366,21000
3367,21000
3368,21000
3369,21000
3370,21000
3371,21000
3372,21000
3373,21000
3374,21000
3375,21000
3376,21000
3377,21000
3378,21000
3379,21000
3380,21000
3381,21000
3382,21000
3383,21000
3384,21000
3385,21000
3386,21000
3387,21000
3388,21000
3389,21000
3390,21000
3391,21000
3392,21000
3393,21000
3394,21000
3395,21000
3396,21000
3397,21000
3398,21000
3399,21000
3400,21000
3401,21000
3402,21000
3403,21000
3404,21000
3405,21000
3406,21000
3407,21000
3408,21000
3409,21000
3410,21000
3411,21000
3412,21000
3413,21000
3414,21000
3415,21000
3416,21000
3417,21000
3418,21000
3419,21000
3420,21000
3421,21000
3422,21000
3423,21000
3424,21000
3425,21000
3426,21000
3427,21000
3428,21000
3429,21000
3430,21000
3431,21000
3432,21000
3433,21000
3434,21000
3435,21000
3436,21000
3437,21000
3438,21000
3439,21000
3440,21000
3441,21000
3442,21000
3443,21000
3444,21000
3445,21000
3446,21000
3447,21000
3448,21000
3449,21000
3450,21000
3451,21000
3452,21000
3453,21000
3454,21000
3455,21000
3456,21000
3457,21000
3458,21000
3459,21000
3460,21000
3461,21000
3462,21000
3463,21000
3464,21000
3465,21000
3466,21000
3467,21000
3468,21000
3469,21000
3470,21000
3471,21000
3472,21000
3473,21000
3474,21000
3475,21000
3476,21000
3477,21000
3478,21000
3479,21000
3480,21000
3481,21000
3482,21000
3483,21000
3484,21000
3485,21000
3486,21000
3487,21000
3488,21000
3489,21000
3490,21000
3491,21000
3492,21000
3493,21000
3494,21000
3495,21000
3496,21000
3497,21000
3498,21000
3499,21000
3500,21000
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,0
3544,0
3545,0
3546,0
3547,0
3548,0
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0
3560,0
3561,0
3562,0
3563,0
3564,0
3565,0
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,0
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,0
3617,0
3618,0
3619,0
3620,0
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,0
3631,0
3632,0
3633,0
3634,0
3635,0
3636,0
3637,0
3638,0
3639,0
3640,0
3641,0
3642,0
3643,0
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,0
3656,0
3657,0
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,0
3669,0
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,0
3683,0
3684,0
3685,0
3686,0
3687,0
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,0
3705,0
3706,0
3707,0
3708,0
3709,0
3710,0
3711,0
3712,0
3713,0
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,0
3735,0
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,0
3761,0
3762,0
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0
3798,0
3799,0
3800,0
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,0
3825,0
3826,0
3827,0
3828,0
3829,0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,0
3859,0
3860,0
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0
3920,0
3921,0
3922,0
3923,0
3924,0
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
3990,0
3991,0
3992,0
3993,0
3994,0
3995,0
3996,0
3997,0
3998,0
3999,0
4000,0
4001,0
4002,0
4003,0
4004,0
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,0
4016,0
4017,0
4018,0
4019,0
4020,0
4021,0
4022,0
4023,0
4024,0
4025,0
4026,0
4027,0
4028,0
4029,0
4030,0
4031,0
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0
4040,0
4041,0
4042,0
4043,0
4044,0
4045,0
4046,0
4047,0
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,0
4094,0
4095,0
4096,0
4097,0
4098,0
4099,0
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,0
4113,0
4114,0
4115,0
4116,0
4117,0
4118,0
4119,0
4120,0
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,0
4140,0
4141,0
4142,0
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,0
4170,0
4171,0
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,0
4183,0
4184,0
4185,0
4186,0
4187,0
4188,0
4189,0
4190,0
4191,0
4192,0
4193,0
4194,0
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,0
4210,0
4211,0
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,0
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,0
4267,0
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,0
4280,0
4281,0
4282,0
4283,0
4284,0
4285,0
4286,0
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,0
4334,0
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,0
4358,0
4359,0
4360,0
4361,0
4362,0
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,0
4381,0
4382,0
4383,0
4384,0
4385,0
4386,0
4387,0
4388,0
4389,0
4390,0
4391,0
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0
4422,0
4423,0
4424,0
4425,0
4426,0
4427,0
4428,0
4429,0
4430,0
4431,0
4432,0
4433,0
4434,0
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,0
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,0
4526,0
4527,0
4528,0
4529,0
4530,0
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4543,0
4544,0
4545,0
4546,0
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4554,0
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,0
4565,0
4566,0
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0
4573,0
4574,0
4575,0
4576,0
4577,0
4578,0
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,0
4602,0
4603,0
4604,0
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0
4615,0
4616,0
4617,0
4618,0
4619,0
4620,0
4621,0
4622,0
4623,0
4624,0
4625,0
4626,0
4627,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0
4639,0
4640,0
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4648,0
4649,0
4650,0
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,0
4664,0
4665,0
4666,0
4667,0
4668,0
4669,0
4670,0
4671,0
4672,0
4673,0
4674,0
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,0
4687,0
4688,0
4689,0
4690,0
4691,0
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4698,0
4699,0
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,0
4712,0
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,0
4736,0
4737,0
4738,0
4739,0
4740,0
4741,0
4742,0
4743,0
4744,0
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,0
4765,0
4766,0
4767,0
4768,0
4769,0
4770,0
4771,0
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,0
4780,0
4781,0
4782,0
4783,0
4784,0
4785,0
4786,0
4787,0
4788,0
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,0
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,0
4836,0
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,0
4952,0
4953,0
4954,0
4955,0
4956,0
4957,0
4958,0
4959,0
4960,0
4961,0
4962,0
4963,0
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,0
4981,0
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,0
5006,0
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,0
